,index,x_cord,y_cord,del_time
5797,5797,37,15,0.4611015319824219
5798,5798,31,31,0.4611015319824219
5799,5799,37,37,0.4611015319824219
5800,5800,35,39,0.4611015319824219
5801,5801,37,38,0.4611015319824219
5802,5802,35,39,0.4611015319824219
5803,5803,37,39,0.4611015319824219
5804,5804,37,38,0.4611015319824219
5805,5805,37,38,0.4611015319824219
5806,5806,37,35,0.4611015319824219
5807,5807,38,22,0.4611015319824219
5808,5808,40,13,0.4611015319824219
5809,5809,38,13,0.4611015319824219
5810,5810,36,14,0.4611015319824219
5811,5811,38,17,0.4611015319824219
5812,5812,38,17,0.4611015319824219
5813,5813,37,17,0.4611015319824219
5814,5814,38,17,0.4611015319824219
5815,5815,38,17,0.4611015319824219
5816,5816,37,17,0.4611015319824219
5817,5817,37,14,0.4611015319824219
5818,5818,40,18,0.4611015319824219
5819,5819,39,18,0.4611015319824219
5820,5820,41,18,0.4611015319824219
5821,5821,44,23,0.4611015319824219
5822,5822,41,31,0.4611015319824219
5823,5823,38,37,0.4611015319824219
5824,5824,39,42,0.4611015319824219
5825,5825,38,37,0.4611015319824219
5826,5826,37,37,0.4611015319824219
5827,5827,38,37,0.4611015319824219
5828,5828,37,39,0.4611015319824219
5829,5829,39,35,0.4611015319824219
5830,5830,36,36,0.4611015319824219
5831,5831,34,23,0.4611015319824219
5832,5832,38,13,0.4611015319824219
5833,5833,39,12,0.4611015319824219
5834,5834,38,13,0.4611015319824219
5835,5835,38,17,0.4611015319824219
5836,5836,35,17,0.4611015319824219
5837,5837,38,17,0.4611015319824219
5838,5838,36,17,0.4611015319824219
5839,5839,37,17,0.4611015319824219
5840,5840,38,17,0.4611015319824219
5841,5841,40,18,0.4611015319824219
5842,5842,41,21,0.4611015319824219
5843,5843,45,23,0.4611015319824219
5844,5844,42,34,0.4611015319824219
5845,5845,41,37,0.4611015319824219
5846,5846,38,39,0.4611015319824219
5847,5847,37,39,0.4611015319824219
5848,5848,37,37,0.4611015319824219
5849,5849,37,38,0.4611015319824219
5850,5850,38,35,0.4611015319824219
5851,5851,37,20,0.4611015319824219
5852,5852,40,18,0.4611015319824219
5853,5853,38,13,0.4611015319824219
5854,5854,38,13,0.4611015319824219
5855,5855,38,12,0.4611015319824219
5856,5856,37,13,0.4611015319824219
5857,5857,37,13,0.4611015319824219
5858,5858,37,10,0.4611015319824219
5859,5859,38,13,0.4611015319824219
5860,5860,38,13,0.4611015319824219
5861,5861,38,10,0.4611015319824219
5862,5862,40,13,0.4611015319824219
5863,5863,42,17,0.4611015319824219
5864,5864,48,30,0.4611015319824219
5865,5865,43,32,0.4611015319824219
5866,5866,42,34,0.4611015319824219
5867,5867,43,34,0.4611015319824219
5868,5868,46,30,0.4611015319824219
5869,5869,47,30,0.4611015319824219
5870,5870,45,30,0.4611015319824219
5871,5871,42,32,0.4611015319824219
5872,5872,39,28,0.4611015319824219
5873,5873,39,14,0.4611015319824219
5874,5874,40,15,0.4611015319824219
5875,5875,36,14,0.4611015319824219
5876,5876,37,14,0.4611015319824219
5877,5877,37,13,0.4611015319824219
5878,5878,38,13,0.4611015319824219
5879,5879,36,13,0.4611015319824219
5880,5880,37,13,0.4611015319824219
5881,5881,37,13,0.4611015319824219
5882,5882,36,13,0.4611015319824219
5883,5883,36,11,0.4611015319824219
5884,5884,36,13,0.4611015319824219
5885,5885,40,17,0.4611015319824219
5886,5886,41,18,0.4611015319824219
5887,5887,45,22,0.4611015319824219
5888,5888,48,32,0.4611015319824219
5889,5889,42,34,0.4611015319824219
5890,5890,40,37,0.4611015319824219
5891,5891,43,36,0.4611015319824219
5892,5892,42,37,0.4611015319824219
5893,5893,38,36,0.4611015319824219
5894,5894,43,43,0.4611015319824219
5895,5895,41,38,0.4611015319824219
5896,5896,43,15,0.4611015319824219
5897,5897,41,14,0.4611015319824219
5898,5898,39,13,0.4611015319824219
5899,5899,38,13,0.4611015319824219
5900,5900,36,10,0.4611015319824219
5901,5901,37,13,0.4611015319824219
5902,5902,36,13,0.4611015319824219
5903,5903,37,14,0.4611015319824219
5904,5904,37,18,0.4611015319824219
5905,5905,37,15,0.4611015319824219
5906,5906,35,18,0.4611015319824219
5907,5907,37,19,0.4611015319824219
5908,5908,34,19,0.4611015319824219
5909,5909,32,29,0.4611015319824219
5910,5910,43,37,0.4611015319824219
5911,5911,43,35,0.4611015319824219
5912,5912,45,33,0.4611015319824219
5913,5913,46,25,0.4611015319824219
5914,5914,42,21,0.4611015319824219
5915,5915,41,17,0.4611015319824219
5916,5916,41,17,0.4611015319824219
5917,5917,41,17,0.4611015319824219
5918,5918,41,22,0.4611015319824219
5919,5919,41,18,0.4611015319824219
5920,5920,41,17,0.4611015319824219
5921,5921,41,18,0.4611015319824219
5922,5922,40,13,0.4611015319824219
5923,5923,37,13,0.4611015319824219
5924,5924,35,18,0.4611015319824219
5925,5925,34,15,0.4611015319824219
5926,5926,32,21,0.4611015319824219
5927,5927,33,21,0.4611015319824219
5928,5928,32,20,0.4611015319824219
5929,5929,33,20,0.4611015319824219
5930,5930,34,18,0.4611015319824219
5931,5931,39,18,0.4611015319824219
5932,5932,36,14,0.4611015319824219
5933,5933,37,18,0.4611015319824219
5934,5934,37,14,0.4611015319824219
5935,5935,41,14,0.4611015319824219
5936,5936,40,18,0.4611015319824219
5937,5937,41,19,0.4611015319824219
5938,5938,40,18,0.4611015319824219
5939,5939,41,17,0.4611015319824219
5940,5940,35,18,0.4611015319824219
5941,5941,38,13,0.4611015319824219
5942,5942,42,18,0.4611015319824219
5943,5943,40,18,0.4611015319824219
5944,5944,38,17,0.4611015319824219
5945,5945,38,17,0.4611015319824219
5946,5946,37,13,0.4611015319824219
5947,5947,37,13,0.4611015319824219
5948,5948,37,13,0.4611015319824219
5949,5949,37,17,0.4611015319824219
5950,5950,37,13,0.4611015319824219
5951,5951,37,38,0.4611015319824219
5952,5952,36,38,0.4611015319824219
5953,5953,36,38,0.4611015319824219
5954,5954,38,36,0.4611015319824219
5955,5955,30,29,0.4611015319824219
5956,5956,33,13,0.4611015319824219
5957,5957,37,13,0.4611015319824219
5958,5958,41,13,0.4611015319824219
5959,5959,35,12,0.4611015319824219
5960,5960,37,11,0.4611015319824219
5961,5961,40,13,0.4611015319824219
5962,5962,38,17,0.4611015319824219
5963,5963,38,13,0.4611015319824219
5964,5964,39,17,0.4611015319824219
5965,5965,39,17,0.4611015319824219
5966,5966,39,17,0.4611015319824219
5967,5967,39,17,0.4611015319824219
5968,5968,38,18,0.4611015319824219
5969,5969,40,18,0.4611015319824219
5970,5970,40,18,0.4611015319824219
5971,5971,37,14,0.4611015319824219
5972,5972,37,18,0.4611015319824219
5973,5973,34,26,0.4611015319824219
5974,5974,37,33,0.4611015319824219
5975,5975,37,35,0.4611015319824219
5976,5976,54,24,0.4611015319824219
5977,5977,41,13,0.4611015319824219
5978,5978,40,12,0.4611015319824219
5979,5979,39,12,0.4611015319824219
5980,5980,39,12,0.4611015319824219
5981,5981,39,13,0.4611015319824219
5982,5982,38,13,0.4611015319824219
5983,5983,40,10,0.4611015319824219
5984,5984,40,13,0.4611015319824219
5985,5985,39,13,0.4611015319824219
5986,5986,37,10,0.4611015319824219
5987,5987,40,13,0.4611015319824219
5988,5988,40,13,0.4611015319824219
5989,5989,40,13,0.4611015319824219
5990,5990,41,13,0.4611015319824219
5991,5991,40,14,0.4611015319824219
5992,5992,42,9,0.4611015319824219
5993,5993,41,12,0.4611015319824219
5994,5994,38,16,0.4611015319824219
5995,5995,38,20,0.4611015319824219
5996,5996,36,20,0.4611015319824219
5997,5997,36,20,0.4611015319824219
5998,5998,33,25,0.4611015319824219
5999,5999,32,29,0.4611015319824219
6000,6000,24,24,0.4611015319824219
6001,6001,36,22,0.4611015319824219
6002,6002,36,18,0.4611015319824219
6003,6003,33,18,0.4611015319824219
6004,6004,35,18,0.4611015319824219
6005,6005,37,13,0.4611015319824219
6006,6006,36,13,0.4611015319824219
6007,6007,38,10,0.4611015319824219
6008,6008,37,13,0.4611015319824219
6009,6009,38,14,0.4611015319824219
6010,6010,38,13,0.4611015319824219
6011,6011,38,17,0.4611015319824219
6012,6012,40,14,0.4611015319824219
6013,6013,41,17,0.4611015319824219
6014,6014,40,19,0.4611015319824219
6015,6015,45,37,0.4611015319824219
6016,6016,40,42,0.4611015319824219
6017,6017,40,39,0.4611015319824219
6018,6018,42,35,0.4611015319824219
6019,6019,43,42,0.4611015319824219
6020,6020,40,43,0.4611015319824219
6021,6021,52,30,0.4611015319824219
6022,6022,38,13,0.4611015319824219
6023,6023,40,18,0.4611015319824219
6024,6024,36,12,0.4611015319824219
6025,6025,39,13,0.4611015319824219
6026,6026,37,13,0.4611015319824219
6027,6027,38,14,0.4611015319824219
6028,6028,37,13,0.4611015319824219
6029,6029,36,13,0.4611015319824219
6030,6030,37,13,0.4611015319824219
6031,6031,37,14,0.4611015319824219
6032,6032,36,18,0.4611015319824219
6033,6033,36,14,0.4611015319824219
6034,6034,32,20,0.4611015319824219
6035,6035,34,22,0.4611015319824219
6036,6036,31,24,0.4611015319824219
6037,6037,28,26,0.4611015319824219
6038,6038,30,31,0.4611015319824219
6039,6039,31,29,0.4611015319824219
6040,6040,32,24,0.4611015319824219
6041,6041,36,20,0.4611015319824219
6042,6042,32,20,0.4611015319824219
6043,6043,34,18,0.4611015319824219
6044,6044,34,18,0.4611015319824219
6045,6045,34,20,0.4611015319824219
6046,6046,33,21,0.4611015319824219
6047,6047,34,21,0.4611015319824219
6048,6048,33,23,0.4611015319824219
6049,6049,32,21,0.4611015319824219
6050,6050,33,21,0.4611015319824219
6051,6051,34,21,0.4611015319824219
6052,6052,33,19,0.4611015319824219
6053,6053,33,21,0.4611015319824219
6054,6054,33,19,0.4611015319824219
6055,6055,33,20,0.4611015319824219
6056,6056,29,21,0.4611015319824219
6057,6057,27,23,0.4611015319824219
6058,6058,25,25,0.4611015319824219
6059,6059,23,26,0.4611015319824219
6060,6060,27,29,0.4611015319824219
6061,6061,29,32,0.4611015319824219
6062,6062,27,33,0.4611015319824219
6063,6063,27,27,0.4611015319824219
6064,6064,27,29,0.4611015319824219
6065,6065,26,26,0.4611015319824219
6066,6066,28,24,0.4611015319824219
6067,6067,27,24,0.4611015319824219
6068,6068,25,25,0.4611015319824219
6069,6069,26,24,0.4611015319824219
6070,6070,25,27,0.4611015319824219
6071,6071,24,29,0.4611015319824219
6072,6072,25,26,0.4611015319824219
6073,6073,30,23,0.4611015319824219
6074,6074,30,24,0.4611015319824219
6075,6075,29,23,0.4611015319824219
6076,6076,30,23,0.4611015319824219
6077,6077,29,23,0.4611015319824219
6078,6078,31,25,0.4611015319824219
6079,6079,25,24,0.4611015319824219
6080,6080,26,26,0.4611015319824219
6081,6081,25,29,0.4611015319824219
6082,6082,24,30,0.4611015319824219
6083,6083,24,28,0.4611015319824219
6084,6084,25,28,0.4611015319824219
6085,6085,25,30,0.4611015319824219
6086,6086,26,30,0.4611015319824219
6087,6087,24,31,0.4611015319824219
6088,6088,25,32,0.4611015319824219
6089,6089,25,27,0.4611015319824219
6090,6090,24,27,0.4611015319824219
6091,6091,24,25,0.4611015319824219
6092,6092,24,25,0.4611015319824219
6093,6093,28,26,0.4611015319824219
6094,6094,26,25,0.4611015319824219
6095,6095,24,25,0.4611015319824219
6096,6096,24,26,0.4611015319824219
6097,6097,24,27,0.4611015319824219
6098,6098,24,26,0.4611015319824219
6099,6099,24,26,0.4611015319824219
6100,6100,24,26,0.4611015319824219
6101,6101,24,27,0.4611015319824219
6102,6102,24,27,0.4611015319824219
6103,6103,24,29,0.4611015319824219
6104,6104,24,30,0.4611015319824219
6105,6105,24,31,0.4611015319824219
6106,6106,24,28,0.4611015319824219
6107,6107,23,28,0.4611015319824219
6108,6108,24,29,0.4611015319824219
6109,6109,23,27,0.4611015319824219
6110,6110,24,29,0.4611015319824219
6111,6111,23,27,0.4611015319824219
6112,6112,23,27,0.4611015319824219
6113,6113,23,27,0.4611015319824219
6114,6114,23,30,0.4611015319824219
6115,6115,23,27,0.4611015319824219
6116,6116,23,27,0.4611015319824219
6117,6117,24,25,0.4611015319824219
6118,6118,28,26,0.4611015319824219
6119,6119,29,26,0.4611015319824219
6120,6120,28,25,0.4611015319824219
6121,6121,28,26,0.4611015319824219
6122,6122,29,25,0.4611015319824219
6123,6123,29,25,0.4611015319824219
6124,6124,28,26,0.4611015319824219
6125,6125,24,26,0.4611015319824219
6126,6126,24,27,0.4611015319824219
6127,6127,23,28,0.4611015319824219
6128,6128,23,32,0.4611015319824219
6129,6129,29,32,0.4611015319824219
6130,6130,28,34,0.4611015319824219
6131,6131,30,35,0.4611015319824219
6132,6132,29,35,0.4611015319824219
6133,6133,24,30,0.4611015319824219
6134,6134,23,29,0.4611015319824219
6135,6135,24,26,0.4611015319824219
6136,6136,28,25,0.4611015319824219
6137,6137,31,25,0.4611015319824219
6138,6138,32,23,0.4611015319824219
6139,6139,32,24,0.4611015319824219
6140,6140,32,23,0.4611015319824219
6141,6141,32,24,0.4611015319824219
6142,6142,32,24,0.4611015319824219
6143,6143,29,27,0.4611015319824219
6144,6144,24,25,0.4611015319824219
6145,6145,23,27,0.4611015319824219
6146,6146,23,32,0.4611015319824219
6147,6147,24,32,0.4611015319824219
6148,6148,24,32,0.4611015319824219
6149,6149,27,34,0.4611015319824219
6150,6150,28,34,0.4611015319824219
6151,6151,28,34,0.4611015319824219
6152,6152,32,35,0.4611015319824219
6153,6153,27,34,0.4611015319824219
6154,6154,28,32,0.4611015319824219
6155,6155,26,32,0.4611015319824219
6156,6156,23,32,0.4611015319824219
6157,6157,23,27,0.4611015319824219
6158,6158,28,25,0.4611015319824219
6159,6159,28,25,0.4611015319824219
6160,6160,32,25,0.4611015319824219
6161,6161,31,24,0.4611015319824219
6162,6162,30,24,0.4611015319824219
6163,6163,31,25,0.4611015319824219
6164,6164,32,27,0.4611015319824219
6165,6165,32,26,0.4611015319824219
6166,6166,28,25,0.4611015319824219
6167,6167,24,26,0.4611015319824219
6168,6168,23,26,0.4611015319824219
6169,6169,23,28,0.4611015319824219
6170,6170,23,32,0.4611015319824219
6171,6171,23,29,0.4611015319824219
6172,6172,23,31,0.4611015319824219
6173,6173,23,32,0.4611015319824219
6174,6174,23,31,0.4611015319824219
6175,6175,23,32,0.4611015319824219
6176,6176,23,32,0.4611015319824219
6177,6177,23,31,0.4611015319824219
6178,6178,23,30,0.4611015319824219
6179,6179,23,30,0.4611015319824219
6180,6180,23,27,0.4611015319824219
6181,6181,23,26,0.4611015319824219
6182,6182,24,28,0.4611015319824219
6183,6183,29,26,0.4611015319824219
6184,6184,28,25,0.4611015319824219
6185,6185,28,25,0.4611015319824219
6186,6186,31,25,0.4611015319824219
6187,6187,28,25,0.4611015319824219
6188,6188,28,26,0.4611015319824219
6189,6189,24,26,0.4611015319824219
6190,6190,23,27,0.4611015319824219
6191,6191,23,29,0.4611015319824219
6192,6192,23,29,0.4611015319824219
6193,6193,23,32,0.4611015319824219
6194,6194,23,29,0.4611015319824219
6195,6195,23,31,0.4611015319824219
6196,6196,23,30,0.4611015319824219
6197,6197,23,32,0.4611015319824219
6198,6198,23,32,0.4611015319824219
6199,6199,24,32,0.4611015319824219
6200,6200,26,32,0.4611015319824219
6201,6201,27,32,0.4611015319824219
6202,6202,24,31,0.4611015319824219
6203,6203,23,31,0.4611015319824219
6204,6204,23,29,0.4611015319824219
6205,6205,23,27,0.4611015319824219
6206,6206,24,26,0.4611015319824219
6207,6207,24,25,0.4611015319824219
6208,6208,28,24,0.4611015319824219
6209,6209,29,24,0.4611015319824219
6210,6210,29,24,0.4611015319824219
6211,6211,32,24,0.4611015319824219
6212,6212,31,25,0.4611015319824219
6213,6213,32,25,0.4611015319824219
6214,6214,30,25,0.4611015319824219
6215,6215,28,25,0.4611015319824219
6216,6216,27,27,0.4611015319824219
6217,6217,23,28,0.4611015319824219
6218,6218,23,32,0.4611015319824219
6219,6219,23,30,0.4611015319824219
6220,6220,23,32,0.4611015319824219
6221,6221,26,32,0.4611015319824219
6222,6222,25,32,0.4611015319824219
6223,6223,27,32,0.4611015319824219
6224,6224,28,32,0.4611015319824219
6225,6225,28,34,0.4611015319824219
6226,6226,26,33,0.4611015319824219
6227,6227,25,32,0.4611015319824219
6228,6228,23,32,0.4611015319824219
6229,6229,23,29,0.4611015319824219
6230,6230,23,28,0.4611015319824219
6231,6231,24,26,0.4611015319824219
6232,6232,28,25,0.4611015319824219
6233,6233,28,24,0.4611015319824219
6234,6234,29,25,0.4611015319824219
6235,6235,28,25,0.4611015319824219
6236,6236,24,26,0.4611015319824219
6237,6237,23,26,0.4611015319824219
6238,6238,23,31,0.4611015319824219
6239,6239,23,29,0.4611015319824219
6240,6240,23,31,0.4611015319824219
6241,6241,23,30,0.4611015319824219
6242,6242,23,30,0.4611015319824219
6243,6243,23,26,0.4611015319824219
6244,6244,24,25,0.4611015319824219
6245,6245,28,25,0.4611015319824219
6246,6246,28,25,0.4611015319824219
6247,6247,24,26,0.4611015319824219
6248,6248,24,25,0.4611015319824219
6249,6249,23,26,0.4611015319824219
6250,6250,23,31,0.4611015319824219
6251,6251,23,30,0.4611015319824219
6252,6252,23,31,0.4611015319824219
6253,6253,23,28,0.4611015319824219
6254,6254,23,29,0.4611015319824219
6255,6255,23,31,0.4611015319824219
6256,6256,23,32,0.4611015319824219
6257,6257,23,28,0.4611015319824219
6258,6258,23,27,0.4611015319824219
6259,6259,23,28,0.4611015319824219
6260,6260,23,26,0.4611015319824219
6261,6261,23,27,0.4611015319824219
6262,6262,24,26,0.4611015319824219
6263,6263,23,26,0.4611015319824219
6264,6264,23,26,0.4611015319824219
6265,6265,23,28,0.4611015319824219
6266,6266,23,30,0.4611015319824219
6267,6267,23,30,0.4611015319824219
6268,6268,23,28,0.4611015319824219
6269,6269,23,29,0.4611015319824219
6270,6270,23,27,0.4611015319824219
6271,6271,23,27,0.4611015319824219
6272,6272,23,28,0.4611015319824219
6273,6273,23,28,0.4611015319824219
6274,6274,23,31,0.4611015319824219
6275,6275,23,29,0.4611015319824219
6276,6276,19,31,0.4611015319824219
6277,6277,23,30,0.4611015319824219
6278,6278,23,29,0.4611015319824219
6279,6279,23,28,0.4611015319824219
6280,6280,23,25,0.4611015319824219
6281,6281,24,24,0.4611015319824219
6282,6282,27,25,0.4611015319824219
6283,6283,24,25,0.4611015319824219
6284,6284,24,26,0.4611015319824219
6285,6285,23,26,0.4611015319824219
6286,6286,23,27,0.4611015319824219
6287,6287,23,27,0.4611015319824219
6288,6288,23,27,0.4611015319824219
6289,6289,23,27,0.4611015319824219
6290,6290,23,29,0.4611015319824219
6291,6291,23,32,0.4611015319824219
6292,6292,23,32,0.4611015319824219
6293,6293,23,31,0.4611015319824219
6294,6294,23,32,0.4611015319824219
6295,6295,20,32,0.4611015319824219
6296,6296,23,29,0.4611015319824219
6297,6297,23,32,0.4611015319824219
6298,6298,23,27,0.4611015319824219
6299,6299,23,26,0.4611015319824219
6300,6300,24,27,0.4611015319824219
6301,6301,23,28,0.4611015319824219
6302,6302,24,26,0.4611015319824219
6303,6303,23,26,0.4611015319824219
6304,6304,24,26,0.4611015319824219
6305,6305,24,25,0.4611015319824219
6306,6306,24,26,0.4611015319824219
6307,6307,24,25,0.4611015319824219
6308,6308,24,26,0.4611015319824219
6309,6309,23,26,0.4611015319824219
6310,6310,23,26,0.4611015319824219
6311,6311,23,29,0.4611015319824219
6312,6312,23,28,0.4611015319824219
6313,6313,23,30,0.4611015319824219
6314,6314,23,28,0.4611015319824219
6315,6315,23,28,0.4611015319824219
6316,6316,23,27,0.4611015319824219
6317,6317,23,26,0.4611015319824219
6318,6318,24,26,0.4611015319824219
6319,6319,23,26,0.4611015319824219
6320,6320,23,26,0.4611015319824219
6321,6321,23,30,0.4611015319824219
6322,6322,23,31,0.4611015319824219
6323,6323,23,28,0.4611015319824219
6324,6324,23,29,0.4611015319824219
6325,6325,23,27,0.4611015319824219
6326,6326,23,28,0.4611015319824219
6327,6327,23,26,0.4611015319824219
6328,6328,23,26,0.4611015319824219
6329,6329,23,27,0.4611015319824219
6330,6330,23,27,0.4611015319824219
6331,6331,24,26,0.4611015319824219
6332,6332,24,26,0.4611015319824219
6333,6333,24,25,0.4611015319824219
6334,6334,24,26,0.4611015319824219
6335,6335,24,26,0.4611015319824219
6336,6336,24,26,0.4611015319824219
6337,6337,24,25,0.4611015319824219
6338,6338,24,28,0.4611015319824219
6339,6339,23,28,0.4611015319824219
6340,6340,23,30,0.4611015319824219
6341,6341,20,30,0.4611015319824219
6342,6342,23,30,0.4611015319824219
6343,6343,23,30,0.4611015319824219
6344,6344,23,28,0.4611015319824219
6345,6345,23,26,0.4611015319824219
6346,6346,23,28,0.4611015319824219
6347,6347,23,28,0.4611015319824219
6348,6348,23,27,0.4611015319824219
6349,6349,23,27,0.4611015319824219
6350,6350,24,25,0.4611015319824219
6351,6351,24,25,0.4611015319824219
6352,6352,25,26,0.4611015319824219
6353,6353,28,25,0.4611015319824219
6354,6354,28,24,0.4611015319824219
6355,6355,28,24,0.4611015319824219
6356,6356,28,24,0.4611015319824219
6357,6357,29,25,0.4611015319824219
6358,6358,24,24,0.4611015319824219
6359,6359,24,26,0.4611015319824219
6360,6360,24,25,0.4611015319824219
6361,6361,24,26,0.4611015319824219
6362,6362,24,30,0.4611015319824219
6363,6363,24,27,0.4611015319824219
6364,6364,23,27,0.4611015319824219
6365,6365,24,32,0.4611015319824219
6366,6366,19,29,0.4611015319824219
6367,6367,24,30,0.4611015319824219
6368,6368,24,27,0.4611015319824219
6369,6369,24,28,0.4611015319824219
6370,6370,23,26,0.4611015319824219
6371,6371,24,25,0.4611015319824219
6372,6372,24,27,0.4611015319824219
6373,6373,24,26,0.4611015319824219
6374,6374,24,27,0.4611015319824219
6375,6375,24,25,0.4611015319824219
6376,6376,24,26,0.4611015319824219
6377,6377,24,25,0.4611015319824219
6378,6378,24,25,0.4611015319824219
6379,6379,24,24,0.4611015319824219
6380,6380,24,24,0.4611015319824219
6381,6381,28,26,0.4611015319824219
6382,6382,24,24,0.4611015319824219
6383,6383,24,25,0.4611015319824219
6384,6384,24,26,0.4611015319824219
6385,6385,24,25,0.4611015319824219
6386,6386,24,25,0.4611015319824219
6387,6387,24,26,0.4611015319824219
6388,6388,24,25,0.4611015319824219
6389,6389,24,27,0.4611015319824219
6390,6390,24,25,0.4611015319824219
6391,6391,24,25,0.4611015319824219
6392,6392,24,26,0.4611015319824219
6393,6393,24,26,0.4611015319824219
6394,6394,24,26,0.4611015319824219
6395,6395,24,25,0.4611015319824219
6396,6396,24,27,0.4611015319824219
6397,6397,24,25,0.4611015319824219
6398,6398,24,26,0.4611015319824219
6399,6399,24,26,0.4611015319824219
6400,6400,24,26,0.4611015319824219
6401,6401,24,25,0.4611015319824219
6402,6402,24,25,0.4611015319824219
6403,6403,28,25,0.4611015319824219
6404,6404,29,25,0.4611015319824219
6405,6405,28,24,0.4611015319824219
6406,6406,29,25,0.4611015319824219
6407,6407,29,24,0.4611015319824219
6408,6408,29,24,0.4611015319824219
6409,6409,29,24,0.4611015319824219
6410,6410,28,24,0.4611015319824219
6411,6411,29,24,0.4611015319824219
6412,6412,25,25,0.4611015319824219
6413,6413,25,26,0.4611015319824219
6414,6414,24,26,0.4611015319824219
6415,6415,24,27,0.4611015319824219
6416,6416,23,26,0.4611015319824219
6417,6417,25,29,0.4611015319824219
6418,6418,24,28,0.4611015319824219
6419,6419,24,30,0.4611015319824219
6420,6420,24,27,0.4611015319824219
6421,6421,24,25,0.4611015319824219
6422,6422,24,26,0.4611015319824219
6423,6423,24,26,0.4611015319824219
6424,6424,28,24,0.4611015319824219
6425,6425,29,24,0.4611015319824219
6426,6426,29,24,0.4611015319824219
6427,6427,29,24,0.4611015319824219
6428,6428,28,24,0.4611015319824219
6429,6429,29,23,0.4611015319824219
6430,6430,31,24,0.4611015319824219
6431,6431,29,24,0.4611015319824219
6432,6432,29,24,0.4611015319824219
6433,6433,29,24,0.4611015319824219
6434,6434,29,23,0.4611015319824219
6435,6435,28,24,0.4611015319824219
6436,6436,28,25,0.4611015319824219
6437,6437,24,25,0.4611015319824219
6438,6438,25,25,0.4611015319824219
6439,6439,24,25,0.4611015319824219
6440,6440,24,25,0.4611015319824219
6441,6441,24,25,0.4611015319824219
6442,6442,25,25,0.4611015319824219
6443,6443,25,26,0.4611015319824219
6444,6444,25,26,0.4611015319824219
6445,6445,25,24,0.4611015319824219
6446,6446,24,24,0.4611015319824219
6447,6447,25,24,0.4611015319824219
6448,6448,24,25,0.4611015319824219
6449,6449,24,25,0.4611015319824219
6450,6450,24,24,0.4611015319824219
6451,6451,25,24,0.4611015319824219
6452,6452,27,24,0.4611015319824219
6453,6453,27,24,0.4611015319824219
6454,6454,28,25,0.4611015319824219
6455,6455,24,25,0.4611015319824219
6456,6456,28,24,0.4611015319824219
6457,6457,28,24,0.4611015319824219
6458,6458,29,23,0.4611015319824219
6459,6459,28,24,0.4611015319824219
6460,6460,29,23,0.4611015319824219
6461,6461,29,24,0.4611015319824219
6462,6462,29,24,0.4611015319824219
6463,6463,29,24,0.4611015319824219
6464,6464,24,24,0.4611015319824219
6465,6465,25,25,0.4611015319824219
6466,6466,24,25,0.4611015319824219
6467,6467,24,28,0.4611015319824219
6468,6468,24,26,0.4611015319824219
6469,6469,24,26,0.4611015319824219
6470,6470,24,25,0.4611015319824219
6471,6471,24,25,0.4611015319824219
6472,6472,24,25,0.4611015319824219
6473,6473,25,25,0.4611015319824219
6474,6474,25,25,0.4611015319824219
6475,6475,28,24,0.4611015319824219
6476,6476,28,24,0.4611015319824219
6477,6477,32,23,0.4611015319824219
6478,6478,30,24,0.4611015319824219
6479,6479,32,23,0.4611015319824219
6480,6480,32,23,0.4611015319824219
6481,6481,32,24,0.4611015319824219
6482,6482,32,23,0.4611015319824219
6483,6483,29,23,0.4611015319824219
6484,6484,29,24,0.4611015319824219
6485,6485,28,23,0.4611015319824219
6486,6486,28,24,0.4611015319824219
6487,6487,24,25,0.4611015319824219
6488,6488,24,25,0.4611015319824219
6489,6489,24,27,0.4611015319824219
6490,6490,24,26,0.4611015319824219
6491,6491,24,26,0.4611015319824219
6492,6492,24,26,0.4611015319824219
6493,6493,24,27,0.4611015319824219
6494,6494,24,25,0.4611015319824219
6495,6495,24,25,0.4611015319824219
6496,6496,29,24,0.4611015319824219
6497,6497,28,24,0.4611015319824219
6498,6498,30,25,0.4611015319824219
6499,6499,32,23,0.4611015319824219
6500,6500,29,24,0.4611015319824219
6501,6501,28,24,0.4611015319824219
6502,6502,28,24,0.4611015319824219
6503,6503,28,25,0.4611015319824219
6504,6504,30,24,0.4611015319824219
6505,6505,32,28,0.4611015319824219
6506,6506,28,25,0.4611015319824219
6507,6507,24,25,0.4611015319824219
6508,6508,24,25,0.4611015319824219
6509,6509,24,26,0.4611015319824219
6510,6510,24,27,0.4611015319824219
6511,6511,25,27,0.4611015319824219
6512,6512,25,28,0.4611015319824219
6513,6513,24,28,0.4611015319824219
6514,6514,24,26,0.4611015319824219
6515,6515,24,29,0.4611015319824219
6516,6516,24,30,0.4611015319824219
6517,6517,25,32,0.4611015319824219
6518,6518,25,31,0.4611015319824219
6519,6519,24,30,0.4611015319824219
6520,6520,26,30,0.4611015319824219
6521,6521,26,30,0.4611015319824219
6522,6522,25,28,0.4611015319824219
6523,6523,24,31,0.4611015319824219
6524,6524,26,29,0.4611015319824219
6525,6525,25,29,0.4611015319824219
6526,6526,25,29,0.4611015319824219
6527,6527,24,27,0.4611015319824219
6528,6528,25,26,0.4611015319824219
6529,6529,31,23,0.4611015319824219
6530,6530,34,22,0.4611015319824219
6531,6531,33,21,0.4611015319824219
